-1959.6	-500	1.5	13.4122
-1959.6	-459.596	1.5	13.203
-1959.6	-419.192	1.5	12.9884
-1959.6	-378.788	1.5	12.7687
-1959.6	-338.384	1.5	12.5438
-1959.6	-297.98	1.5	12.3138
-1959.6	-257.576	1.5	12.079
-1959.6	-217.172	1.5	11.8395
-1959.6	-176.768	1.5	11.5955
-1959.6	-136.364	1.5	11.3471
-1959.6	-95.9596	1.5	11.0947
-1959.6	-55.5556	1.5	10.8384
-1959.6	-15.1515	1.5	10.5786
-1959.6	25.2525	1.5	10.3156
-1959.6	65.6566	1.5	10.0497
-1959.6	106.061	1.5	9.78129
-1959.6	146.465	1.5	9.51075
-1959.6	186.869	1.5	9.2385
-1959.6	227.273	1.5	8.96495
-1959.6	267.677	1.5	8.69057
-1959.6	308.081	1.5	8.4158
-1959.6	348.485	1.5	8.14114
-1959.6	388.889	1.5	7.86706
-1959.6	429.293	1.5	7.59405
-1959.6	469.697	1.5	7.3226
-1959.6	510.101	1.5	7.0532
-1959.6	550.505	1.5	6.78634
-1959.6	590.909	1.5	6.52249
-1959.6	631.313	1.5	6.2621
-1959.6	671.717	1.5	6.00561
-1959.6	712.121	1.5	5.75346
-1959.6	752.525	1.5	5.50603
-1959.6	792.929	1.5	5.26369
-1959.6	833.333	1.5	5.02679
-1959.6	873.737	1.5	4.79564
-1959.6	914.141	1.5	4.5705
-1959.6	954.545	1.5	4.35164
-1959.6	994.949	1.5	4.13924
-1959.6	1035.35	1.5	3.9335
-1959.6	1075.76	1.5	3.73454
-1959.6	1116.16	1.5	3.54247
-1959.6	1156.57	1.5	3.35736
-1959.6	1196.97	1.5	3.17925
-1959.6	1237.37	1.5	3.00815
-1959.6	1277.78	1.5	2.84404
-1959.6	1318.18	1.5	2.68686
-1959.6	1358.59	1.5	2.53655
-1959.6	1398.99	1.5	2.39301
-1959.6	1439.39	1.5	2.25612
-1959.6	1479.8	1.5	2.12574
-1959.6	1520.2	1.5	2.00173
-1959.6	1560.61	1.5	1.88392
-1959.6	1601.01	1.5	1.77213
-1959.6	1641.41	1.5	1.66618
-1959.6	1681.82	1.5	1.56586
-1959.6	1722.22	1.5	1.47098
-1959.6	1762.63	1.5	1.38133
-1959.6	1803.03	1.5	1.29671
-1959.6	1843.43	1.5	1.21689
-1959.6	1883.84	1.5	1.14169
-1959.6	1924.24	1.5	1.07087
-1959.6	1964.65	1.5	1.00425
-1959.6	2005.05	1.5	0.957011
-1959.6	2045.45	1.5	1.02158
-1959.6	2085.86	1.5	1.09038
-1959.6	2126.26	1.5	1.16364
-1959.6	2166.67	1.5	1.24162
-1959.6	2207.07	1.5	1.32455
-1959.6	2247.47	1.5	1.4127
-1959.6	2287.88	1.5	1.50633
-1959.6	2328.28	1.5	1.60571
-1959.6	2368.69	1.5	1.7111
-1959.6	2409.09	1.5	1.8228
-1959.6	2449.49	1.5	1.94107
-1959.6	2489.9	1.5	2.0662
-1959.6	2530.3	1.5	2.19847
-1959.6	2570.71	1.5	2.33816
-1959.6	2611.11	1.5	2.48556
-1959.6	2651.52	1.5	2.64093
-1959.6	2691.92	1.5	2.80455
-1959.6	2732.32	1.5	2.97669
-1959.6	2772.73	1.5	3.1576
-1959.6	2813.13	1.5	3.34753
-1959.6	2853.54	1.5	3.54671
-1959.6	2893.94	1.5	3.75536
-1959.6	2934.34	1.5	3.97368
-1959.6	2974.75	1.5	4.20187
-1959.6	3015.15	1.5	4.4401
-1959.6	3055.56	1.5	4.68849
-1959.6	3095.96	1.5	4.94719
-1959.6	3136.36	1.5	5.21627
-1959.6	3176.77	1.5	5.49581
-1959.6	3217.17	1.5	5.78585
-1959.6	3257.58	1.5	6.0864
-1959.6	3297.98	1.5	6.39742
-1959.6	3338.38	1.5	6.71885
-1959.6	3378.79	1.5	7.05061
-1959.6	3419.19	1.5	7.39254
-1959.6	3459.6	1.5	7.74448
-1959.6	3500	1.5	8.10622
-1919.19	-500	1.5	13.5756
-1919.19	-459.596	1.5	13.3713
-1919.19	-419.192	1.5	13.1615
-1919.19	-378.788	1.5	12.9461
-1919.19	-338.384	1.5	12.7254
-1919.19	-297.98	1.5	12.4992
-1919.19	-257.576	1.5	12.2679
-1919.19	-217.172	1.5	12.0314
-1919.19	-176.768	1.5	11.7901
-1919.19	-136.364	1.5	11.5439
-1919.19	-95.9596	1.5	11.2933
-1919.19	-55.5556	1.5	11.0383
-1919.19	-15.1515	1.5	10.7794
-1919.19	25.2525	1.5	10.5167
-1919.19	65.6566	1.5	10.2506
-1919.19	106.061	1.5	9.98156
-1919.19	146.465	1.5	9.70983
-1919.19	186.869	1.5	9.43588
-1919.19	227.273	1.5	9.16013
-1919.19	267.677	1.5	8.88304
-1919.19	308.081	1.5	8.6051
-1919.19	348.485	1.5	8.32678
-1919.19	388.889	1.5	8.04861
-1919.19	429.293	1.5	7.77109
-1919.19	469.697	1.5	7.49474
-1919.19	510.101	1.5	7.22009
-1919.19	550.505	1.5	6.94766
-1919.19	590.909	1.5	6.67795
-1919.19	631.313	1.5	6.41147
-1919.19	671.717	1.5	6.14869
-1919.19	712.121	1.5	5.89008
-1919.19	752.525	1.5	5.63608
-1919.19	792.929	1.5	5.3871
-1919.19	833.333	1.5	5.14352
-1919.19	873.737	1.5	4.90569
-1919.19	914.141	1.5	4.67392
-1919.19	954.545	1.5	4.44849
-1919.19	994.949	1.5	4.22964
-1919.19	1035.35	1.5	4.01757
-1919.19	1075.76	1.5	3.81246
-1919.19	1116.16	1.5	3.61442
-1919.19	1156.57	1.5	3.42354
-1919.19	1196.97	1.5	3.23989
-1919.19	1237.37	1.5	3.06348
-1919.19	1277.78	1.5	2.89431
-1919.19	1318.18	1.5	2.73232
-1919.19	1358.59	1.5	2.57746
-1919.19	1398.99	1.5	2.42964
-1919.19	1439.39	1.5	2.28872
-1919.19	1479.8	1.5	2.15458
-1919.19	1520.2	1.5	2.02707
-1919.19	1560.61	1.5	1.906
-1919.19	1601.01	1.5	1.7912
-1919.19	1641.41	1.5	1.68246
-1919.19	1681.82	1.5	1.5796
-1919.19	1722.22	1.5	1.48239
-1919.19	1762.63	1.5	1.39061
-1919.19	1803.03	1.5	1.30406
-1919.19	1843.43	1.5	1.2225
-1919.19	1883.84	1.5	1.14572
-1919.19	1924.24	1.5	1.0735
-1919.19	1964.65	1.5	1.00562
-1919.19	2005.05	1.5	0.957542
-1919.19	2045.45	1.5	1.02327
-1919.19	2085.86	1.5	1.09339
-1919.19	2126.26	1.5	1.16813
-1919.19	2166.67	1.5	1.24776
-1919.19	2207.07	1.5	1.33253
-1919.19	2247.47	1.5	1.42273
-1919.19	2287.88	1.5	1.51863
-1919.19	2328.28	1.5	1.6205
-1919.19	2368.69	1.5	1.72865
-1919.19	2409.09	1.5	1.84336
-1919.19	2449.49	1.5	1.96492
-1919.19	2489.9	1.5	2.09363
-1919.19	2530.3	1.5	2.2298
-1919.19	2570.71	1.5	2.37371
-1919.19	2611.11	1.5	2.52567
-1919.19	2651.52	1.5	2.68595
-1919.19	2691.92	1.5	2.85485
-1919.19	2732.32	1.5	3.03264
-1919.19	2772.73	1.5	3.21959
-1919.19	2813.13	1.5	3.41595
-1919.19	2853.54	1.5	3.62197
-1919.19	2893.94	1.5	3.83788
-1919.19	2934.34	1.5	4.06388
-1919.19	2974.75	1.5	4.30016
-1919.19	3015.15	1.5	4.5469
-1919.19	3055.56	1.5	4.80422
-1919.19	3095.96	1.5	5.07226
-1919.19	3136.36	1.5	5.3511
-1919.19	3176.77	1.5	5.64079
-1919.19	3217.17	1.5	5.94136
-1919.19	3257.58	1.5	6.2528
-1919.19	3297.98	1.5	6.57507
-1919.19	3338.38	1.5	6.90808
-1919.19	3378.79	1.5	7.2517
-1919.19	3419.19	1.5	7.60578
-1919.19	3459.6	1.5	7.9701
-1919.19	3500	1.5	8.34441
-1878.79	-500	1.5	13.7328
-1878.79	-459.596	1.5	13.534
-1878.79	-419.192	1.5	13.3294
-1878.79	-378.788	1.5	13.1191
-1878.79	-338.384	1.5	12.903
-1878.79	-297.98	1.5	12.6813
-1878.79	-257.576	1.5	12.454
-1878.79	-217.172	1.5	12.2213
-1878.79	-176.768	1.5	11.9832
-1878.79	-136.364	1.5	11.7399
-1878.79	-95.9596	1.5	11.4917
-1878.79	-55.5556	1.5	11.2387
-1878.79	-15.1515	1.5	10.9812
-1878.79	25.2525	1.5	10.7195
-1878.79	65.6566	1.5	10.4539
-1878.79	106.061	1.5	10.1847
-1878.79	146.465	1.5	9.91229
-1878.79	186.869	1.5	9.63713
-1878.79	227.273	1.5	9.35963
-1878.79	267.677	1.5	9.08025
-1878.79	308.081	1.5	8.79948
-1878.79	348.485	1.5	8.51783
-1878.79	388.889	1.5	8.23583
-1878.79	429.293	1.5	7.95401
-1878.79	469.697	1.5	7.67293
-1878.79	510.101	1.5	7.39314
-1878.79	550.505	1.5	7.11519
-1878.79	590.909	1.5	6.83965
-1878.79	631.313	1.5	6.56704
-1878.79	671.717	1.5	6.29789
-1878.79	712.121	1.5	6.03272
-1878.79	752.525	1.5	5.772
-1878.79	792.929	1.5	5.51619
-1878.79	833.333	1.5	5.26572
-1878.79	873.737	1.5	5.02098
-1878.79	914.141	1.5	4.78232
-1878.79	954.545	1.5	4.55006
-1878.79	994.949	1.5	4.32448
-1878.79	1035.35	1.5	4.10581
-1878.79	1075.76	1.5	3.89425
-1878.79	1116.16	1.5	3.68995
-1878.79	1156.57	1.5	3.49302
-1878.79	1196.97	1.5	3.30354
-1878.79	1237.37	1.5	3.12155
-1878.79	1277.78	1.5	2.94705
-1878.79	1318.18	1.5	2.78001
-1878.79	1358.59	1.5	2.62037
-1878.79	1398.99	1.5	2.46803
-1878.79	1439.39	1.5	2.32288
-1878.79	1479.8	1.5	2.18478
-1878.79	1520.2	1.5	2.05357
-1878.79	1560.61	1.5	1.92908
-1878.79	1601.01	1.5	1.81111
-1878.79	1641.41	1.5	1.69947
-1878.79	1681.82	1.5	1.59393
-1878.79	1722.22	1.5	1.49427
-1878.79	1762.63	1.5	1.40027
-1878.79	1803.03	1.5	1.3117
-1878.79	1843.43	1.5	1.22833
-1878.79	1883.84	1.5	1.14991
-1878.79	1924.24	1.5	1.07623
-1878.79	1964.65	1.5	1.00705
-1878.79	2005.05	1.5	0.958091
-1878.79	2045.45	1.5	1.02503
-1878.79	2085.86	1.5	1.0965
-1878.79	2126.26	1.5	1.17278
-1878.79	2166.67	1.5	1.25413
-1878.79	2207.07	1.5	1.34084
-1878.79	2247.47	1.5	1.43317
-1878.79	2287.88	1.5	1.53144
-1878.79	2328.28	1.5	1.63594
-1878.79	2368.69	1.5	1.74697
-1878.79	2409.09	1.5	1.86484
-1878.79	2449.49	1.5	1.98987
-1878.79	2489.9	1.5	2.12236
-1878.79	2530.3	1.5	2.26262
-1878.79	2570.71	1.5	2.41099
-1878.79	2611.11	1.5	2.56775
-1878.79	2651.52	1.5	2.73321
-1878.79	2691.92	1.5	2.90768
-1878.79	2732.32	1.5	3.09144
-1878.79	2772.73	1.5	3.28477
-1878.79	2813.13	1.5	3.48794
-1878.79	2853.54	1.5	3.7012
-1878.79	2893.94	1.5	3.92478
-1878.79	2934.34	1.5	4.15889
-1878.79	2974.75	1.5	4.40372
-1878.79	3015.15	1.5	4.65945
-1878.79	3055.56	1.5	4.92622
-1878.79	3095.96	1.5	5.20412
-1878.79	3136.36	1.5	5.49325
-1878.79	3176.77	1.5	5.79365
-1878.79	3217.17	1.5	6.10532
-1878.79	3257.58	1.5	6.42824
-1878.79	3297.98	1.5	6.76234
-1878.79	3338.38	1.5	7.10751
-1878.79	3378.79	1.5	7.46359
-1878.79	3419.19	1.5	7.83039
-1878.79	3459.6	1.5	8.20766
-1878.79	3500	1.5	8.59512
-1838.38	-500	1.5	13.8828
-1838.38	-459.596	1.5	13.69
-1838.38	-419.192	1.5	13.4913
-1838.38	-378.788	1.5	13.2865
-1838.38	-338.384	1.5	13.0758
-1838.38	-297.98	1.5	12.8591
-1838.38	-257.576	1.5	12.6366
-1838.38	-217.172	1.5	12.4082
-1838.38	-176.768	1.5	12.1741
-1838.38	-136.364	1.5	11.9344
-1838.38	-95.9596	1.5	11.6893
-1838.38	-55.5556	1.5	11.4389
-1838.38	-15.1515	1.5	11.1835
-1838.38	25.2525	1.5	10.9234
-1838.38	65.6566	1.5	10.6589
-1838.38	106.061	1.5	10.3902
-1838.38	146.465	1.5	10.1177
-1838.38	186.869	1.5	9.84192
-1838.38	227.273	1.5	9.56318
-1838.38	267.677	1.5	9.28198
-1838.38	308.081	1.5	8.99881
-1838.38	348.485	1.5	8.7142
-1838.38	388.889	1.5	8.42869
-1838.38	429.293	1.5	8.14284
-1838.38	469.697	1.5	7.85724
-1838.38	510.101	1.5	7.57247
-1838.38	550.505	1.5	7.28912
-1838.38	590.909	1.5	7.00779
-1838.38	631.313	1.5	6.72906
-1838.38	671.717	1.5	6.4535
-1838.38	712.121	1.5	6.18166
-1838.38	752.525	1.5	5.91409
-1838.38	792.929	1.5	5.65128
-1838.38	833.333	1.5	5.39372
-1838.38	873.737	1.5	5.14183
-1838.38	914.141	1.5	4.89603
-1838.38	954.545	1.5	4.65667
-1838.38	994.949	1.5	4.42406
-1838.38	1035.35	1.5	4.19849
-1838.38	1075.76	1.5	3.98018
-1838.38	1116.16	1.5	3.76931
-1838.38	1156.57	1.5	3.56603
-1838.38	1196.97	1.5	3.37042
-1838.38	1237.37	1.5	3.18256
-1838.38	1277.78	1.5	3.00246
-1838.38	1318.18	1.5	2.83008
-1838.38	1358.59	1.5	2.6654
-1838.38	1398.99	1.5	2.5083
-1838.38	1439.39	1.5	2.35869
-1838.38	1479.8	1.5	2.21642
-1838.38	1520.2	1.5	2.08133
-1838.38	1560.61	1.5	1.95324
-1838.38	1601.01	1.5	1.83194
-1838.38	1641.41	1.5	1.71723
-1838.38	1681.82	1.5	1.60888
-1838.38	1722.22	1.5	1.50666
-1838.38	1762.63	1.5	1.41034
-1838.38	1803.03	1.5	1.31966
-1838.38	1843.43	1.5	1.23438
-1838.38	1883.84	1.5	1.15426
-1838.38	1924.24	1.5	1.07906
-1838.38	1964.65	1.5	1.00852
-1838.38	2005.05	1.5	0.958657
-1838.38	2045.45	1.5	1.02684
-1838.38	2085.86	1.5	1.09974
-1838.38	2126.26	1.5	1.17762
-1838.38	2166.67	1.5	1.26076
-1838.38	2207.07	1.5	1.34948
-1838.38	2247.47	1.5	1.44405
-1838.38	2287.88	1.5	1.54481
-1838.38	2328.28	1.5	1.65205
-1838.38	2368.69	1.5	1.76611
-1838.38	2409.09	1.5	1.88731
-1838.38	2449.49	1.5	2.01598
-1838.38	2489.9	1.5	2.15245
-1838.38	2530.3	1.5	2.29704
-1838.38	2570.71	1.5	2.4501
-1838.38	2611.11	1.5	2.61193
-1838.38	2651.52	1.5	2.78288
-1838.38	2691.92	1.5	2.96323
-1838.38	2732.32	1.5	3.15331
-1838.38	2772.73	1.5	3.35339
-1838.38	2813.13	1.5	3.56376
-1838.38	2853.54	1.5	3.78467
-1838.38	2893.94	1.5	4.01637
-1838.38	2934.34	1.5	4.25906
-1838.38	2974.75	1.5	4.51295
-1838.38	3015.15	1.5	4.7782
-1838.38	3055.56	1.5	5.05494
-1838.38	3095.96	1.5	5.34328
-1838.38	3136.36	1.5	5.64328
-1838.38	3176.77	1.5	5.95497
-1838.38	3217.17	1.5	6.27835
-1838.38	3257.58	1.5	6.61336
-1838.38	3297.98	1.5	6.95991
-1838.38	3338.38	1.5	7.31786
-1838.38	3378.79	1.5	7.68702
-1838.38	3419.19	1.5	8.06715
-1838.38	3459.6	1.5	8.45798
-1838.38	3500	1.5	8.85915
-1797.98	-500	1.5	14.0245
-1797.98	-459.596	1.5	13.8383
-1797.98	-419.192	1.5	13.646
-1797.98	-378.788	1.5	13.4474
-1797.98	-338.384	1.5	13.2427
-1797.98	-297.98	1.5	13.0317
-1797.98	-257.576	1.5	12.8145
-1797.98	-217.172	1.5	12.5912
-1797.98	-176.768	1.5	12.3617
-1797.98	-136.364	1.5	12.1263
-1797.98	-95.9596	1.5	11.8851
-1797.98	-55.5556	1.5	11.6381
-1797.98	-15.1515	1.5	11.3856
-1797.98	25.2525	1.5	11.1278
-1797.98	65.6566	1.5	10.865
-1797.98	106.061	1.5	10.5975
-1797.98	146.465	1.5	10.3256
-1797.98	186.869	1.5	10.0498
-1797.98	227.273	1.5	9.77043
-1797.98	267.677	1.5	9.48795
-1797.98	308.081	1.5	9.20289
-1797.98	348.485	1.5	8.91576
-1797.98	388.889	1.5	8.62714
-1797.98	429.293	1.5	8.3376
-1797.98	469.697	1.5	8.04775
-1797.98	510.101	1.5	7.75821
-1797.98	550.505	1.5	7.46961
-1797.98	590.909	1.5	7.18259
-1797.98	631.313	1.5	6.89777
-1797.98	671.717	1.5	6.61577
-1797.98	712.121	1.5	6.33721
-1797.98	752.525	1.5	6.06267
-1797.98	792.929	1.5	5.7927
-1797.98	833.333	1.5	5.52785
-1797.98	873.737	1.5	5.26859
-1797.98	914.141	1.5	5.01538
-1797.98	954.545	1.5	4.76863
-1797.98	994.949	1.5	4.5287
-1797.98	1035.35	1.5	4.29591
-1797.98	1075.76	1.5	4.07053
-1797.98	1116.16	1.5	3.85277
-1797.98	1156.57	1.5	3.64281
-1797.98	1196.97	1.5	3.44077
-1797.98	1237.37	1.5	3.24672
-1797.98	1277.78	1.5	3.06071
-1797.98	1318.18	1.5	2.88272
-1797.98	1358.59	1.5	2.71271
-1797.98	1398.99	1.5	2.5506
-1797.98	1439.39	1.5	2.39628
-1797.98	1479.8	1.5	2.24961
-1797.98	1520.2	1.5	2.11043
-1797.98	1560.61	1.5	1.97854
-1797.98	1601.01	1.5	1.85374
-1797.98	1641.41	1.5	1.73581
-1797.98	1681.82	1.5	1.62451
-1797.98	1722.22	1.5	1.5196
-1797.98	1762.63	1.5	1.42083
-1797.98	1803.03	1.5	1.32795
-1797.98	1843.43	1.5	1.24068
-1797.98	1883.84	1.5	1.15878
-1797.98	1924.24	1.5	1.08199
-1797.98	1964.65	1.5	1.01005
-1797.98	2005.05	1.5	0.959242
-1797.98	2045.45	1.5	1.02872
-1797.98	2085.86	1.5	1.10309
-1797.98	2126.26	1.5	1.18264
-1797.98	2166.67	1.5	1.26766
-1797.98	2207.07	1.5	1.35848
-1797.98	2247.47	1.5	1.4554
-1797.98	2287.88	1.5	1.55876
-1797.98	2328.28	1.5	1.66889
-1797.98	2368.69	1.5	1.78614
-1797.98	2409.09	1.5	1.91084
-1797.98	2449.49	1.5	2.04335
-1797.98	2489.9	1.5	2.18401
-1797.98	2530.3	1.5	2.33317
-1797.98	2570.71	1.5	2.49118
-1797.98	2611.11	1.5	2.65839
-1797.98	2651.52	1.5	2.83512
-1797.98	2691.92	1.5	3.02171
-1797.98	2732.32	1.5	3.21847
-1797.98	2772.73	1.5	3.4257
-1797.98	2813.13	1.5	3.64369
-1797.98	2853.54	1.5	3.87272
-1797.98	2893.94	1.5	4.11301
-1797.98	2934.34	1.5	4.3648
-1797.98	2974.75	1.5	4.62827
-1797.98	3015.15	1.5	4.9036
-1797.98	3055.56	1.5	5.1909
-1797.98	3095.96	1.5	5.49026
-1797.98	3136.36	1.5	5.80175
-1797.98	3176.77	1.5	6.12538
-1797.98	3217.17	1.5	6.46111
-1797.98	3257.58	1.5	6.80887
-1797.98	3297.98	1.5	7.16852
-1797.98	3338.38	1.5	7.53991
-1797.98	3378.79	1.5	7.92279
-1797.98	3419.19	1.5	8.31689
-1797.98	3459.6	1.5	8.72188
-1797.98	3500	1.5	9.13737
-1757.58	-500	1.5	14.157
-1757.58	-459.596	1.5	13.9779
-1757.58	-419.192	1.5	13.7925
-1757.58	-378.788	1.5	13.6007
-1757.58	-338.384	1.5	13.4025
-1757.58	-297.98	1.5	13.1979
-1757.58	-257.576	1.5	12.9868
-1757.58	-217.172	1.5	12.7692
-1757.58	-176.768	1.5	12.5452
-1757.58	-136.364	1.5	12.3148
-1757.58	-95.9596	1.5	12.0781
-1757.58	-55.5556	1.5	11.8353
-1757.58	-15.1515	1.5	11.5865
-1757.58	25.2525	1.5	11.3318
-1757.58	65.6566	1.5	11.0716
-1757.58	106.061	1.5	10.806
-1757.58	146.465	1.5	10.5355
-1757.58	186.869	1.5	10.2603
-1757.58	227.273	1.5	9.98094
-1757.58	267.677	1.5	9.69782
-1757.58	308.081	1.5	9.41143
-1757.58	348.485	1.5	9.12232
-1757.58	388.889	1.5	8.83105
-1757.58	429.293	1.5	8.53822
-1757.58	469.697	1.5	8.24447
-1757.58	510.101	1.5	7.95044
-1757.58	550.505	1.5	7.6568
-1757.58	590.909	1.5	7.36423
-1757.58	631.313	1.5	7.0734
-1757.58	671.717	1.5	6.78499
-1757.58	712.121	1.5	6.49966
-1757.58	752.525	1.5	6.21806
-1757.58	792.929	1.5	5.94079
-1757.58	833.333	1.5	5.66845
-1757.58	873.737	1.5	5.40159
-1757.58	914.141	1.5	5.14072
-1757.58	954.545	1.5	4.8863
-1757.58	994.949	1.5	4.63874
-1757.58	1035.35	1.5	4.39841
-1757.58	1075.76	1.5	4.16562
-1757.58	1116.16	1.5	3.94063
-1757.58	1156.57	1.5	3.72365
-1757.58	1196.97	1.5	3.51482
-1757.58	1237.37	1.5	3.31426
-1757.58	1277.78	1.5	3.12201
-1757.58	1318.18	1.5	2.93809
-1757.58	1358.59	1.5	2.76247
-1757.58	1398.99	1.5	2.59507
-1757.58	1439.39	1.5	2.43578
-1757.58	1479.8	1.5	2.28447
-1757.58	1520.2	1.5	2.14096
-1757.58	1560.61	1.5	2.00507
-1757.58	1601.01	1.5	1.87658
-1757.58	1641.41	1.5	1.75525
-1757.58	1681.82	1.5	1.64085
-1757.58	1722.22	1.5	1.53312
-1757.58	1762.63	1.5	1.43179
-1757.58	1803.03	1.5	1.33659
-1757.58	1843.43	1.5	1.24724
-1757.58	1883.84	1.5	1.16349
-1757.58	1924.24	1.5	1.08504
-1757.58	1964.65	1.5	1.01164
-1757.58	2005.05	1.5	0.959847
-1757.58	2045.45	1.5	1.03067
-1757.58	2085.86	1.5	1.10658
-1757.58	2126.26	1.5	1.18786
-1757.58	2166.67	1.5	1.27484
-1757.58	2207.07	1.5	1.36786
-1757.58	2247.47	1.5	1.46724
-1757.58	2287.88	1.5	1.57334
-1757.58	2328.28	1.5	1.6865
-1757.58	2368.69	1.5	1.8071
-1757.58	2409.09	1.5	1.93549
-1757.58	2449.49	1.5	2.07205
-1757.58	2489.9	1.5	2.21714
-1757.58	2530.3	1.5	2.37113
-1757.58	2570.71	1.5	2.53438
-1757.58	2611.11	1.5	2.70727
-1757.58	2651.52	1.5	2.89013
-1757.58	2691.92	1.5	3.08332
-1757.58	2732.32	1.5	3.28717
-1757.58	2772.73	1.5	3.50198
-1757.58	2813.13	1.5	3.72806
-1757.58	2853.54	1.5	3.96569
-1757.58	2893.94	1.5	4.2151
-1757.58	2934.34	1.5	4.47653
-1757.58	2974.75	1.5	4.75017
-1757.58	3015.15	1.5	5.03616
-1757.58	3055.56	1.5	5.33464
-1757.58	3095.96	1.5	5.64569
-1757.58	3136.36	1.5	5.96933
-1757.58	3176.77	1.5	6.30556
-1757.58	3217.17	1.5	6.65433
-1757.58	3257.58	1.5	7.01552
-1757.58	3297.98	1.5	7.38897
-1757.58	3338.38	1.5	7.77448
-1757.58	3378.79	1.5	8.17176
-1757.58	3419.19	1.5	8.58049
-1757.58	3459.6	1.5	9.00028
-1757.58	3500	1.5	9.43069
-1717.17	-500	1.5	14.2792
-1717.17	-459.596	1.5	14.1076
-1717.17	-419.192	1.5	13.9296
-1717.17	-378.788	1.5	13.7452
-1717.17	-338.384	1.5	13.5541
-1717.17	-297.98	1.5	13.3565
-1717.17	-257.576	1.5	13.1522
-1717.17	-217.172	1.5	12.9411
-1717.17	-176.768	1.5	12.7233
-1717.17	-136.364	1.5	12.4987
-1717.17	-95.9596	1.5	12.2675
-1717.17	-55.5556	1.5	12.0296
-1717.17	-15.1515	1.5	11.7852
-1717.17	25.2525	1.5	11.5345
-1717.17	65.6566	1.5	11.2777
-1717.17	106.061	1.5	11.0149
-1717.17	146.465	1.5	10.7465
-1717.17	186.869	1.5	10.4728
-1717.17	227.273	1.5	10.1942
