% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.04	0.54	1	1	1	4	500	67252	498	66670	0.00471429	0	0.00471429	0.00471429	133.876	43.4882	26	749	
0.04	0.54	1	2	3	4	500	118563	498	117481	0.00471429	0	0.00471429	0.00471429	235.906	26.9285	26	253	
0.04	0.54	1	3	2	4	500	99734	498	98808	0.00471429	0	0.00471429	0.00471429	198.41	20.6094	26	201	
1.04	2.04	1	1	2	4	460	60720	460	60720	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
1.04	2.04	1	2	1	4	1000	132000	1000	132000	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
1.04	2.04	1	3	3	4	1000	132000	1000	132000	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
2.04	3.04	1	2	1	4	960	126720	960	126720	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
2.04	3.04	1	3	3	4	960	126720	960	126720	0.00471429	0	0.00471429	0.00471429	132	0	132	132	
