% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.04	0.54	1	1	1	4	163	65833	163	65965	0.003	0	0.003	0.003	404.693	45.2057	395	658	
0.04	0.54	1	2	3	4	166	115370	166	115370	0.003	0	0.003	0.003	695	0	695	695	
0.04	0.54	1	3	2	4	171	166500	170	165505	0.003	0	0.003	0.003	973.559	109.025	332	995	
1.04	2.04	1	1	2	4	153	60435	154	60830	0.003	0	0.003	0.003	395	0	395	395	
1.04	2.04	1	2	1	4	423	131715	423	131846	0.003	0	0.003	0.003	311.693	63.1076	264	395	
1.04	2.04	1	3	3	4	424	132110	423	131846	0.003	0	0.003	0.003	311.693	63.1076	264	395	
2.04	3.04	1	2	1	4	480	126720	480	126720	0.003	0	0.003	0.003	264	0	264	264	
2.04	3.04	1	3	3	4	480	126720	480	126720	0.003	0	0.003	0.003	264	0	264	264	
